"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
663993,"Lowe, Nathaniel","L","L",25.968793421018464,31.477787799154523,33.90265732468539,-10.151062944003769,26.659962928022715,0.6911695070042541
669065,"Stowers, Kyle","L","L",29.617142780480687,29.755222809165677,32.376898468322345,-8.228001319140137,29.48132101800461,-0.1358217624760698
808982,"Lee, Jung Hoo","L","L",26.905988124647553,21.545316165912702,29.443769072598723,-39.85169476643832,30.786099777183388,3.8801116525358417
680977,"Donovan, Brendan","L","L",26.80830823783102,28.834694016649483,35.382576071063006,-8.472001194951117,24.512816622243346,-2.295491615587668
650490,"Díaz, Yandy","R","R",30.53631132623878,29.537235838716395,29.2461637542162,-31.944378023293314,30.95464112694375,0.4183298007049636
678246,"Vargas, Miguel","R","R",30.30267890113161,28.579616820014653,28.37278214786818,-5.876727728905235,33.99832332460186,3.695644423470249
670541,"Alvarez, Yordan","L","L",25.52754547621206,27.80944108451572,39.08662783575212,-8.389202013640846,37.02368359039879,11.49613811418672
683734,"Vaughn, Andrew","R","R",31.131476769645555,30.182045180805705,31.015784316054734,5.149402839253945,29.64281235389265,-1.488664415752897
621566,"Olson, Matt","L","L",30.525150024354346,30.386043444928113,32.03605140260727,-8.633100254836497,30.645714994994613,0.12056497064025962
691406,"Caminero, Junior","R","R",28.200805452616358,28.383288329492775,28.414546939157283,-24.52645168571884,34.120603056991285,5.919797604374928
678882,"Rafaela, Ceddanne","R","R",29.27110881200009,27.43146410179596,22.57592769988862,-17.73074313125803,31.532117964266913,2.261009152266819
608324,"Bregman, Alex","R","R",28.136529741130495,24.50834387601808,29.849518062739648,7.320698807544942,31.82430709609629,3.687777354965789
623993,"Santander, Anthony","L","L",19.05890578888939,26.993564618228064,31.612627487864565,-4.235222805045772,34.12863829685556,15.06973250796618
656941,"Schwarber, Kyle","L","L",21.16038240626494,25.926928327445065,32.27794728549836,-5.121175899752311,32.429479241689805,11.269096835424868
656305,"Chapman, Matt","R","R",29.156730463320315,29.74079963240354,26.42655268691664,-12.747015727813393,27.189999173110394,-1.9667312902099194
592885,"Yelich, Christian","L","L",27.452350182010424,29.126396867651813,31.613679282060293,-0.6931698030392958,28.787762843104204,1.3354126610937769
681624,"Pages, Andy","R","R",30.76977145731574,28.89300605587591,19.846012712272557,-18.265646356398523,30.531436770391306,-0.2383346869244356
671739,"Harris II, Michael","L","L",31.238815469736448,28.772463659147693,18.64249289765645,-10.53411890478913,28.47721391875715,-2.7616015509792966
514888,"Altuve, Jose","R","R",13.320400054326843,31.348832449297316,29.10323796107234,-19.170863680218655,27.147693630606195,13.827293576279349
